TimeStamp,Speed,EyeArea
0.0000,0.0000,0.0167
0.0000,0.0333,0.0000
0.0500,0.0000,0.0667
0.0000,0.0833,0.0000
0.1000,0.0000,0.1167
0.0000,0.1333,0.0000
0.1500,0.0000,0.1667
0.0000,0.1833,0.0000
0.2000,0.0000,0.2167
0.0000,0.2333,0.0000
0.2500,0.0000,0.2667
0.0000,0.2833,0.0000
0.3000,0.0000,0.3167
0.0000,0.3333,0.0000
0.3500,0.0000,0.3667
0.0000,0.3833,0.0000
0.4000,0.0000,0.4167
0.0000,0.4333,0.0000
0.4500,0.0000,0.4667
0.0000,0.4833,0.0000
0.5000,0.0000,0.5167
0.0000,0.5333,0.0000
0.5500,0.0000,0.5667
0.0000,0.5833,0.0000
0.6000,0.0000,0.6167
0.0000,0.6333,0.0000
0.6500,0.0000,0.6667
0.0000,0.6833,0.0000
0.7000,0.0000,0.7167
0.0000,0.7333,0.0000
0.7500,0.0000,0.7667
0.0000,0.7833,0.0000
0.8000,0.0000,0.8167
0.0000,0.8333,0.0000
0.8500,0.0000,0.8667
0.0000,0.8833,0.0000
0.9000,0.0000,0.9167
0.0000,0.9333,0.0000
0.9500,0.0000,0.9667
0.0000,0.9833,0.0000
1.0000,0.0000,1.0167
0.0000,1.0333,0.0000
1.0500,0.0000,1.0667
0.0000,1.0833,0.0000
1.1000,0.0000,1.1167
0.0000,1.1333,0.0000
1.1500,0.0000,1.1667
0.0000,1.1833,0.0000
1.2000,0.0000,1.2167
0.0000,1.2333,0.0000
1.2500,0.0000,1.2667
0.0000,1.2833,0.0000
1.3000,0.0000,1.3167
0.0000,1.3333,0.0000
1.3500,0.0000,1.3667
0.0000,1.3833,0.0000
1.4000,0.0000,1.4167
0.0000,1.4333,0.0000
1.4500,0.0000,1.4667
0.0000,1.4833,0.0000
1.5000,0.0000,1.5167
0.0000,1.5333,0.0000
1.5500,0.0000,1.5667
0.0000,1.5833,0.0000
1.6000,0.0000,1.6167
0.0000,1.6333,0.0000
1.6500,0.0000,1.6667
0.0000,1.6833,0.0000
1.7000,0.0000,1.7167
0.0000,1.7333,0.0000
1.7500,0.0000,1.7667
0.0000,1.7833,0.0000
1.8000,0.0000,1.8167
0.0000,1.8333,0.0000
1.8500,0.0000,1.8667
0.0000,1.8833,0.0000
1.9000,0.0000,1.9167
0.0000,1.9333,0.0000
1.9500,0.0000,1.9667
0.0000,1.9833,0.0000
2.0000,0.0000,2.0167
0.0000,2.0333,0.0000
2.0500,0.0000,2.0667
0.0000,2.0833,0.0000
2.1000,0.0000,2.1167
0.0000,2.1333,0.0000
2.1500,0.0000,2.1667
0.0000,2.1833,0.0000
2.2000,0.0000,2.2167
0.0000,2.2333,0.0000
2.2500,0.0000,2.2667
0.0000,2.2833,0.0000
2.3000,0.0000,2.3167
0.0000,2.3333,0.0000
2.3500,0.0000,2.3667
0.0000,2.3833,0.0000
2.4000,0.0000,2.4167
0.0000,2.4333,0.0000
2.4500,0.0000,2.4667
0.0000,2.4833,0.0000
2.5000,0.0000,2.5167
0.0000,2.5333,0.0000
2.5500,0.0000,2.5667
0.0000,2.5833,0.0000
2.6000,0.0000,2.6167
0.0000,2.6333,0.0000
2.6500,0.0000,2.6667
0.0000,2.6833,0.0000
2.7000,0.0000,2.7167
0.0000,2.7333,0.0000
2.7500,0.0000,2.7667
0.0000,2.7833,0.0000
2.8000,0.0000,2.8167
0.0000,2.8333,0.0000
2.8500,0.0000,2.8667
0.0000,2.8833,0.0000
2.9000,0.0000,2.9167
0.0000,2.9333,0.0000
2.9500,0.0000,2.9667
0.0000,2.9833,0.0000
3.0000,0.0000,3.0167
0.0000,3.0333,0.0000
3.0500,0.0000,3.0667
0.0000,3.0833,0.0000
3.1000,0.0000,3.1167
0.0000,3.1333,0.0000
3.1500,0.0000,3.1667
0.0000,3.1833,0.0000
3.2000,0.0000,3.2167
0.0000,3.2333,0.0000
3.2500,0.0000,3.2667
0.0000,3.2833,0.0000
3.3000,0.0000,3.3167
0.0000,3.3333,0.0000
3.3500,0.0000,3.3667
0.0000,3.3833,0.0000
3.4000,0.0000,3.4167
0.0000,3.4333,0.0000
3.4500,0.0000,3.4667
0.0000,3.4833,0.0000
3.5000,0.0000,3.5167
0.0000,3.5333,0.0000
3.5500,0.0000,3.5667
0.0000,3.5833,0.0000
3.6000,0.0000,3.6167
0.0000,3.6333,0.0000
3.6500,0.0000,3.6667
0.0000,3.6833,0.0000
3.7000,0.0000,3.7167
0.0000,3.7333,0.0000
3.7500,0.0000,3.7667
0.0000,3.7833,0.0000
3.8000,0.0000,3.8167
0.0000,3.8333,0.0000
3.8500,0.0000,3.8667
0.0000,3.8833,0.0000
3.9000,0.0000,3.9167
0.0000,3.9333,0.0000
3.9500,0.0000,3.9667
0.0000,3.9833,0.0000
4.0000,0.0000,4.0167
0.0000,4.0333,0.0000
4.0500,0.0000,4.0667
0.0000,4.0833,0.0000
4.1000,0.0000,4.1167
0.0000,4.1333,0.0000
4.1500,0.0000,4.1667
0.0000,4.1833,0.0000
4.2000,0.0000,4.2167
0.0000,4.2333,0.0000
4.2500,0.0000,4.2667
0.0000,4.2833,0.0000
4.3000,0.0000,4.3167
0.0000,4.3333,0.0000
4.3500,0.0000,4.3667
0.0000,4.3833,0.0000
4.4000,0.0000,4.4167
0.0000,4.4333,0.0000
4.4500,0.0000,4.4667
0.0000,4.4833,0.0000
4.5000,0.0000,4.5167
0.0000,4.5333,0.0000
4.5500,0.0000,4.5667
0.0000,4.5833,0.0000
4.6000,0.0000,4.6167
0.0000,4.6333,0.0000
4.6500,0.0000,4.6667
0.0000,4.6833,0.0000
4.7000,0.0000,4.7167
0.0000,4.7333,0.0000
4.7500,0.0000,4.7667
0.0000,4.7833,0.0000
4.8000,0.0000,4.8167
0.0000,4.8333,0.0000
4.8500,0.0000,4.8667
0.0000,4.8833,0.0000
4.9000,0.0000,4.9167
0.0000,4.9333,0.0000
4.9500,0.0000,4.9667
0.0000,4.9833,0.0000
5.0000,0.0000,5.0167
0.0000,5.0333,0.0000
5.0500,0.0000,5.0667
0.0000,5.0833,0.0000
5.1000,0.0000,5.1167
0.0000,5.1333,0.0000
5.1500,0.0000,5.1667
0.0000,5.1833,0.0000
5.2000,0.0000,5.2167
0.0000,5.2333,0.0000
5.2500,0.0000,5.2667
0.0000,5.2833,0.0000
5.3000,0.0000,5.3167
0.0000,5.3333,0.0000
5.3500,0.0000,5.3667
0.0000,5.3833,0.0000
5.4000,0.0000,5.4167
0.0000,5.4333,0.0000
5.4500,0.0000,5.4667
0.0000,5.4833,0.0000
5.5000,0.0000,5.5167
0.0000,5.5333,0.0000
5.5500,0.0000,5.5667
0.0000,5.5833,0.0000
5.6000,0.0000,5.6167
0.0000,5.6333,0.0000
5.6500,0.0000,5.6667
0.0000,5.6833,0.0000
5.7000,0.0000,5.7167
0.0000,5.7333,0.0000
5.7500,0.0000,5.7667
0.0000,5.7833,0.0000
5.8000,0.0000,5.8167
0.0000,5.8333,0.0000
5.8500,0.0000,5.8667
0.0000,5.8833,0.0000
5.9000,0.0000,5.9167
0.0000,5.9333,0.0000
5.9500,0.0000,5.9667
0.0000,5.9833,0.0000
6.0000,0.0000,6.0167
0.0000,6.0333,0.0000
6.0500,0.0000,6.0667
0.0000,6.0833,0.0000
6.1000,0.0000,6.1167
0.0000,6.1333,0.0000
6.1500,0.0000,6.1667
0.0000,6.1833,0.0000
6.2000,0.0000,6.2167
0.0000,6.2333,0.0000
6.2500,0.0000,6.2667
0.0000,6.2833,0.0000
6.3000,0.0000,6.3167
0.0000,6.3333,0.0000
6.3500,0.0000,6.3667
0.0000,6.3833,0.0000
6.4000,0.0000,6.4167
0.0000,6.4333,0.0000
6.4500,0.0000,6.4667
0.0000,6.4833,0.0000
6.5000,0.0000,6.5167
0.0000,6.5333,0.0000
6.5500,0.0000,6.5667
0.0000,6.5833,0.0000
6.6000,0.0000,6.6167
0.0000,6.6333,0.0000
6.6500,0.0000,6.6667
0.0000,6.6833,0.0000
6.7000,0.0000,6.7167
0.0000,6.7333,0.0000
6.7500,0.0000,6.7667
0.0000,6.7833,-0.0338
6.8000,-0.1053,6.8167
-0.2100,6.8333,-0.3375
6.8500,-0.4821,6.8667
-0.5676,6.8833,-0.5725
6.9000,-0.4908,6.9167
-0.3518,6.9333,-0.2177
6.9500,-0.1123,6.9667
-0.0504,6.9833,-0.0146
7.0000,-0.0008,7.0167
0.0000,7.0333,0.0000
7.0500,0.0000,7.0667
0.0000,7.0833,0.0000
7.1000,0.0000,7.1167
0.0000,7.1333,0.0000
7.1500,0.0000,7.1667
0.0000,7.1833,0.0000
7.2000,0.0000,7.2167
0.0000,7.2333,0.0000
7.2500,0.0000,7.2667
0.0000,7.2833,0.0000
7.3000,0.0000,7.3167
0.0000,7.3333,0.0000
7.3500,0.0000,7.3667
0.0000,7.3833,0.0000
7.4000,0.0000,7.4167
-0.0302,7.4333,-0.0995
7.4500,-0.1982,7.4667
-0.3307,7.4833,-0.4701
7.5000,-0.5636,7.5167
-0.5780,7.5333,-0.5032
7.5500,-0.3723,7.5667
-0.2356,7.5833,-0.1251
7.6000,-0.0579,7.6167
-0.0186,7.6333,-0.0024
7.6500,0.0000,7.6667
0.0000,7.6833,0.0000
7.7000,0.0000,7.7167
0.0000,7.7333,0.0000
7.7500,0.0000,7.7667
0.0000,7.7833,0.0000
7.8000,0.0000,7.8167
0.0000,7.8333,0.0000
7.8500,0.0000,7.8667
0.0000,7.8833,0.0000
7.9000,0.0000,7.9167
0.0000,7.9333,0.0000
7.9500,0.0000,7.9667
0.0000,7.9833,0.0000
8.0000,0.0000,8.0167
0.0000,8.0333,0.0000
8.0500,0.0000,8.0667
0.0000,8.0833,0.0000
8.1000,0.0000,8.1167
0.0000,8.1333,0.0000
8.1500,0.0000,8.1667
0.0000,8.1833,0.0000
8.2000,0.0000,8.2167
0.0000,8.2333,0.0000
8.2500,0.0000,8.2667
0.0000,8.2833,0.0000
8.3000,0.0000,8.3167
0.0000,8.3333,0.0000
8.3500,0.0000,8.3667
0.0000,8.3833,-0.0250
8.4000,-0.0910,8.4167
-0.1883,8.4333,-0.3223
8.4500,-0.4656,8.4667
-0.5745,8.4833,-0.6032
8.5000,-0.5409,8.5167
-0.4158,8.5333,-0.2697
8.5500,-0.1503,8.5667
-0.0714,8.5833,-0.0260
8.6000,-0.0046,8.6167
0.0000,8.6333,0.0000
8.6500,0.0000,8.6667
0.0000,8.6833,0.0000
8.7000,0.0000,8.7167
0.0000,8.7333,0.0000
8.7500,0.0000,8.7667
0.0000,8.7833,-0.0218
8.8000,-0.0822,8.8167
-0.1756,8.8333,-0.3030
8.8500,-0.4429,8.8667
-0.5506,8.8833,-0.5861
8.9000,-0.5308,8.9167
-0.4101,8.9333,-0.2701
8.9500,-0.1520,8.9667
-0.0937,8.9833,-0.1078
9.0000,-0.1796,9.0167
-0.2991,9.0333,-0.4384
9.0500,-0.5458,9.0667
-0.5804,9.0833,-0.5257
9.1000,-0.4058,9.1167
-0.2691,9.1333,-0.1503
9.1500,-0.0720,9.1667
-0.0266,9.1833,-0.0052
9.2000,0.0000,9.2167
0.0000,9.2333,0.0000
9.2500,0.0000,9.2667
0.0000,9.2833,0.0000
9.3000,0.0000,9.3167
0.0000,9.3333,0.0000
9.3500,0.0000,9.3667
0.0000,9.3833,0.0000
9.4000,0.0000,9.4167
0.0000,9.4333,0.0000
9.4500,0.0000,9.4667
0.0000,9.4833,0.0000
9.5000,0.0000,9.5167
0.0000,9.5333,0.0000
9.5500,0.0000,9.5667
0.0000,9.5833,0.0000
9.6000,0.0000,9.6167
0.0000,9.6333,0.0000
9.6500,0.0000,9.6667
0.0000,9.6833,0.0000
9.7000,0.0000,9.7167
0.0000,9.7333,0.0000
