TimeStamp,Speed,EyeArea
0.0000,NaN,0.0167
0.0000,0.0333,0.0000
0.0500,0.0000,0.0667
0.0000,0.0833,0.0000
0.1000,0.0000,0.1167
0.0000,0.1333,0.0000
0.1500,0.0000,0.1667
0.0000,0.1833,0.0000
0.2000,0.0000,0.2167
0.0000,0.2333,0.0000
0.2500,0.0000,0.2667
0.0000,0.2833,0.0000
0.3000,0.0000,0.3167
0.0000,0.3333,0.0000
0.3500,0.0000,0.3667
0.0000,0.3833,0.0000
0.4000,0.0000,0.4167
0.0000,0.4333,0.0000
0.4500,0.0000,0.4667
0.0000,0.4833,0.0000
0.5000,0.0000,0.5167
0.0000,0.5333,0.0000
0.5500,0.0000,0.5667
0.0000,0.5833,0.0000
0.6000,0.0000,0.6167
0.0000,0.6333,0.0000
0.6500,0.0000,0.6667
0.0000,0.6833,0.0000
0.7000,0.0000,0.7167
0.0000,0.7333,0.0000
0.7500,0.0000,0.7667
0.0000,0.7833,0.0000
0.8000,0.0000,0.8167
0.0000,0.8333,0.0000
0.8500,0.0000,0.8667
0.0000,0.8833,0.0000
0.9000,0.0000,0.9167
0.0000,0.9333,0.0000
0.9500,0.0000,0.9667
0.0000,0.9833,0.0000
1.0000,0.0000,1.0167
0.0000,1.0333,0.0000
1.0500,0.0000,1.0667
0.0000,1.0833,0.0000
1.1000,0.0000,1.1167
0.0000,1.1333,0.0000
1.1500,0.0000,1.1667
0.0000,1.1833,0.0000
1.2000,0.0000,1.2167
0.0000,1.2333,0.0000
1.2500,0.0000,1.2667
0.0000,1.2833,0.0000
1.3000,0.0000,1.3167
0.0000,1.3333,0.0000
1.3500,0.0000,1.3667
0.0000,1.3833,0.0000
1.4000,0.0000,1.4167
0.0000,1.4333,0.0000
1.4500,0.0000,1.4667
0.0000,1.4833,0.0000
1.5000,0.0000,1.5167
0.0000,1.5333,0.0000
1.5500,0.0000,1.5667
0.0000,1.5833,0.0000
1.6000,0.0000,1.6167
0.0000,1.6333,0.0000
1.6500,0.0000,1.6667
0.0000,1.6833,0.0000
1.7000,0.0000,1.7167
0.0000,1.7333,0.0000
1.7500,0.0000,1.7667
0.0000,1.7833,0.0000
1.8000,0.0000,1.8167
0.0000,1.8333,0.0000
1.8500,0.0000,1.8667
0.0000,1.8833,0.0000
1.9000,0.0000,1.9167
0.0000,1.9333,0.0000
1.9500,0.0000,1.9667
0.0000,1.9833,0.0000
2.0000,0.0000,2.0167
0.0000,2.0333,0.0000
2.0500,0.0000,2.0667
0.0000,2.0833,0.0000
2.1000,0.0000,2.1167
0.0000,2.1333,0.0000
2.1500,0.0000,2.1667
0.0000,2.1833,0.0000
2.2000,0.0000,2.2167
0.0000,2.2333,0.0000
2.2500,0.0000,2.2667
0.0000,2.2833,0.0000
2.3000,0.0000,2.3167
0.0000,2.3333,0.0000
2.3500,0.0000,2.3667
0.0000,2.3833,0.0000
2.4000,0.0000,2.4167
0.0000,2.4333,0.0000
2.4500,0.0000,2.4667
0.0000,2.4833,0.0000
2.5000,0.0000,2.5167
0.0000,2.5333,0.0000
2.5500,0.0000,2.5667
0.0000,2.5833,0.0000
2.6000,0.0000,2.6167
0.0000,2.6333,0.0000
2.6500,0.0000,2.6667
0.0000,2.6833,0.0000
2.7000,0.0000,2.7167
0.0000,2.7333,0.0000
2.7500,0.0000,2.7667
0.0000,2.7833,0.0000
2.8000,0.0000,2.8167
0.0000,2.8333,0.0000
2.8500,0.0000,2.8667
0.0000,2.8833,0.0000
2.9000,0.0000,2.9167
0.0000,2.9333,0.0000
2.9500,0.0000,2.9667
0.0000,2.9833,0.0000
3.0000,0.0000,3.0167
0.0000,3.0333,0.0000
3.0500,0.0000,3.0667
0.0000,3.0833,0.0000
3.1000,0.0000,3.1167
0.0000,3.1333,0.0000
3.1500,0.0000,3.1667
0.0000,3.1833,0.0000
3.2000,0.0000,3.2167
0.0000,3.2333,0.0000
3.2500,0.0000,3.2667
0.0000,3.2833,0.0000
3.3000,0.0000,3.3167
0.0000,3.3333,0.0000
3.3500,0.0000,3.3667
0.0000,3.3833,0.0000
3.4000,0.0000,3.4167
0.0000,3.4333,0.0000
3.4500,0.0000,3.4667
0.0000,3.4833,0.0000
3.5000,0.0000,3.5167
0.0000,3.5333,0.0000
3.5500,0.0000,3.5667
0.0000,3.5833,0.0000
3.6000,0.0000,3.6167
0.0000,3.6333,0.0000
3.6500,0.0000,3.6667
0.0000,3.6833,0.0000
3.7000,0.0000,3.7167
0.0000,3.7333,0.0000
3.7500,0.0000,3.7667
0.0000,3.7833,0.0000
3.8000,0.0000,3.8167
0.0000,3.8333,0.0000
3.8500,0.0000,3.8667
0.0000,3.8833,0.0000
3.9000,0.0000,3.9167
0.0000,3.9333,0.0000
3.9500,0.0000,3.9667
0.0000,3.9833,0.0000
4.0000,0.0000,4.0167
0.0000,4.0333,0.0000
4.0500,0.0000,4.0667
0.0000,4.0833,0.0000
4.1000,0.0000,4.1167
0.0000,4.1333,0.0000
4.1500,0.0000,4.1667
0.0000,4.1833,0.0000
4.2000,0.0000,4.2167
0.0000,4.2333,0.0000
4.2500,0.0000,4.2667
0.0000,4.2833,0.0000
4.3000,0.0000,4.3167
0.0000,4.3333,0.0115
4.3500,0.0551,4.3667
0.1427,4.3833,0.2526
4.4000,0.3844,4.4167
0.4852,4.4333,0.4989
4.4500,0.3946,4.4667
0.1605,4.4833,-0.1093
4.5000,-0.3424,4.5167
-0.4383,4.5333,-0.3733
4.5500,-0.1799,4.5667
0.0959,4.5833,0.3466
4.6000,0.5023,4.6167
0.5298,4.6333,0.4517
4.6500,0.3211,4.6667
0.1899,4.6833,0.0959
4.7000,0.0401,4.7167
0.0102,4.7333,0.0000
4.7500,0.0000,4.7667
0.0000,4.7833,0.0000
4.8000,0.0000,4.8167
0.0000,4.8333,0.0000
4.8500,0.0000,4.8667
0.0000,4.8833,0.0000
4.9000,0.0000,4.9167
0.0000,4.9333,0.0000
4.9500,0.0000,4.9667
0.0000,4.9833,0.0000
5.0000,0.0000,5.0167
0.0000,5.0333,0.0000
5.0500,0.0000,5.0667
0.0000,5.0833,0.0000
5.1000,0.0000,5.1167
0.0000,5.1333,0.0000
5.1500,0.0000,5.1667
0.0000,5.1833,0.0000
5.2000,0.0000,5.2167
0.0000,5.2333,0.0000
5.2500,0.0000,5.2667
0.0000,5.2833,0.0000
5.3000,0.0000,5.3167
0.0000,5.3333,0.0000
5.3500,0.0000,5.3667
0.0026,5.3833,0.0403
5.4000,0.1208,5.4167
0.2292,5.4333,0.3760
5.4500,0.5154,5.4667
0.6057,5.4833,0.6049
5.5000,0.5079,5.5167
0.3670,5.5333,0.2210
5.5500,0.1152,5.5667
0.0498,5.5833,0.0141
5.6000,0.0000,5.6167
0.0000,5.6333,0.0000
5.6500,0.0000,5.6667
0.0000,5.6833,0.0000
5.7000,0.0000,5.7167
0.0000,5.7333,0.0000
5.7500,0.0000,5.7667
0.0000,5.7833,0.0000
5.8000,0.0000,5.8167
0.0000,5.8333,0.0000
5.8500,0.0000,5.8667
0.0000,5.8833,0.0000
5.9000,0.0000,5.9167
0.0000,5.9333,0.0000
5.9500,0.0000,5.9667
0.0000,5.9833,0.0000
6.0000,0.0000,6.0167
0.0000,6.0333,0.0000
6.0500,0.0000,6.0667
0.0000,6.0833,0.0000
6.1000,0.0000,6.1167
0.0000,6.1333,0.0000
6.1500,0.0000,6.1667
0.0000,6.1833,0.0000
6.2000,0.0000,6.2167
0.0000,6.2333,0.0000
6.2500,0.0000,6.2667
0.0000,6.2833,0.0000
6.3000,0.0000,6.3167
0.0000,6.3333,0.0000
6.3500,0.0000,6.3667
0.0000,6.3833,0.0000
6.4000,0.0000,6.4167
0.0000,6.4333,0.0000
6.4500,0.0000,6.4667
0.0000,6.4833,0.0000
6.5000,0.0000,6.5167
0.0000,6.5333,0.0000
6.5500,0.0000,6.5667
0.0000,6.5833,0.0000
6.6000,0.0000,6.6167
0.0000,6.6333,0.0000
6.6500,0.0000,6.6667
0.0000,6.6833,0.0000
6.7000,0.0000,6.7167
0.0000,6.7333,0.0000
6.7500,0.0000,6.7667
0.0000,6.7833,0.0000
6.8000,0.0000,6.8167
0.0000,6.8333,0.0000
6.8500,0.0000,6.8667
0.0000,6.8833,0.0000
6.9000,0.0000,6.9167
0.0000,6.9333,0.0000
6.9500,0.0000,6.9667
0.0000,6.9833,0.0000
7.0000,0.0000,7.0167
0.0000,7.0333,0.0000
7.0500,0.0000,7.0667
0.0000,7.0833,0.0000
7.1000,0.0000,7.1167
0.0000,7.1333,0.0000
7.1500,0.0000,7.1667
0.0000,7.1833,0.0000
7.2000,0.0000,7.2167
0.0000,7.2333,0.0000
7.2500,0.0000,7.2667
0.0000,7.2833,0.0000
7.3000,0.0000,7.3167
0.0000,7.3333,0.0000
7.3500,0.0000,7.3667
0.0000,7.3833,0.0000
7.4000,0.0000,7.4167
0.0000,7.4333,0.0000
7.4500,0.0000,7.4667
0.0000,7.4833,0.0000
7.5000,0.0000,7.5167
0.0000,7.5333,0.0000
7.5500,0.0000,7.5667
0.0000,7.5833,0.0000
7.6000,0.0000,7.6167
0.0000,7.6333,0.0000
7.6500,0.0000,7.6667
0.0000,7.6833,0.0000
7.7000,0.0000,7.7167
0.0000,7.7333,0.0000
7.7500,0.0000,7.7667
0.0000,7.7833,0.0000
7.8000,0.0000,7.8167
0.0000,7.8333,0.0000
7.8500,0.0000,7.8667
0.0000,7.8833,0.0000
7.9000,0.0000,7.9167
0.0000,7.9333,0.0000
7.9500,0.0000,7.9667
0.0000,7.9833,0.0000
8.0000,0.0000,8.0167
0.0000,8.0333,0.0000
8.0500,0.0000,8.0667
0.0000,8.0833,0.0000
8.1000,0.0000,8.1167
0.0000,8.1333,0.0000
8.1500,0.0000,8.1667
0.0000,8.1833,0.0000
8.2000,0.0000,8.2167
0.0000,8.2333,0.0000
8.2500,0.0000,8.2667
0.0000,8.2833,0.0000
8.3000,0.0000,8.3167
0.0000,8.3333,0.0000
8.3500,0.0000,8.3667
0.0000,8.3833,0.0000
8.4000,0.0000,8.4167
0.0000,8.4333,0.0000
8.4500,0.0000,8.4667
0.0000,8.4833,0.0000
8.5000,0.0000,8.5167
0.0000,8.5333,0.0000
8.5500,0.0000,8.5667
0.0000,8.5833,0.0000
8.6000,0.0000,8.6167
0.0000,8.6333,0.0000
8.6500,0.0000,8.6667
0.0000,8.6833,0.0000
8.7000,0.0000,8.7167
0.0000,8.7333,0.0000
8.7500,0.0000,8.7667
0.0000,8.7833,0.0000
8.8000,0.0000,8.8167
0.0000,8.8333,0.0000
8.8500,0.0000,8.8667
0.0000,8.8833,0.0000
8.9000,0.0000,8.9167
0.0000,8.9333,0.0000
8.9500,0.0000,8.9667
0.0000,8.9833,0.0000
9.0000,0.0000,9.0167
0.0000,9.0333,0.0000
9.0500,0.0000,9.0667
0.0000,9.0833,0.0000
9.1000,0.0000,9.1167
0.0000,9.1333,0.0000
9.1500,0.0000,9.1667
0.0000,9.1833,0.0000
9.2000,0.0000,9.2167
0.0000,9.2333,0.0000
9.2500,0.0000,9.2667
0.0000,9.2833,0.0000
9.3000,0.0000,9.3167
0.0000,9.3333,0.0000
9.3500,0.0000,9.3667
0.0000,9.3833,0.0000
9.4000,0.0000,9.4167
0.0000,9.4333,0.0000
9.4500,0.0000,9.4667
0.0000,9.4833,0.0000
9.5000,0.0000,9.5167
0.0000,9.5333,0.0000
9.5500,0.0000,9.5667
0.0000,9.5833,0.0000
9.6000,0.0000,9.6167
0.0000,9.6333,0.0000
9.6500,0.0000,9.6667
0.0000,9.6833,0.0000
9.7000,0.0000,9.7167
0.0000,9.7333,0.0000
9.7500,0.0000,9.7667
0.0000,9.7833,0.0000
9.8000,0.0000,9.8167
0.0000,9.8333,0.0000
9.8500,0.0000,9.8667
0.0000,9.8833,0.0000
9.9000,0.0000,9.9167
0.0000,9.9333,0.0000
9.9500,0.0000,9.9667
0.0000,9.9833,0.0000
10.0000,0.0000,10.0167
0.0000,10.0333,0.0000
10.0500,0.0000,10.0667
0.0000,10.0833,0.0000
10.1000,0.0000,10.1167
0.0000,10.1333,0.0000
10.1500,0.0000,10.1667
0.0000,10.1833,0.0000
10.2000,0.0000,10.2167
0.0000,10.2333,0.0000
10.2500,0.0000,10.2667
0.0000,10.2833,0.0000
10.3000,0.0000,10.3167
0.0000,10.3333,0.0000
10.3500,0.0000,10.3667
0.0000,10.3833,0.0000
10.4000,0.0000,10.4167
0.0000,10.4333,0.0000
10.4500,0.0000,10.4667
0.0000,10.4833,0.0000
10.5000,0.0000,10.5167
0.0000,10.5333,0.0000
10.5500,0.0000,10.5667
0.0000,10.5833,0.0000
10.6000,0.0000,10.6167
0.0000,10.6333,0.0000
10.6500,0.0000,10.6667
0.0000,10.6833,0.0000
10.7000,0.0000,10.7167
0.0000,10.7333,0.0000
10.7500,0.0000,10.7667
0.0000,10.7833,0.0000
10.8000,0.0000,10.8167
0.0000,10.8333,0.0000
